id,content,character,love,joy,fright,anger,fear,sorrow
1171_0003_A_46,d1看到o2拎着行李进来，往他那边走：哟，o2回来了，欢迎我们全军的学雷锋标兵凯旋归来啊！f1走过去和o2握手：欢迎你凯旋归来。o2：你好。x2也过来和他握手：你们开会的照片登报了。（大声对其他人）我这只手可不能洗了，和活雷锋握过了。o2开始招呼大家。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，，对于目标角色u2，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],u2,0,0,0,0,0,0
1171_0003_A_47,f1走过去和o2握手：欢迎你凯旋归来。o2：你好。x2也过来和他握手：你们开会的照片登报了。（大声对其他人）我这只手可不能洗了，和活雷锋握过了。o2开始招呼大家。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0003_A_48,f1走过去和o2握手：欢迎你凯旋归来。o2：你好。x2也过来和他握手：你们开会的照片登报了。（大声对其他人）我这只手可不能洗了，和活雷锋握过了。o2开始招呼大家。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0003_A_49,f1走过去和o2握手：欢迎你凯旋归来。o2：你好。x2也过来和他握手：你们开会的照片登报了。（大声对其他人）我这只手可不能洗了，和活雷锋握过了。o2开始招呼大家。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,1,0,0,0
1171_0003_A_50,x2也过来和他握手：你们开会的照片登报了。（大声对其他人）我这只手可不能洗了，和活雷锋握过了。o2开始招呼大家。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0003_A_51,x2也过来和他握手：你们开会的照片登报了。（大声对其他人）我这只手可不能洗了，和活雷锋握过了。o2开始招呼大家。另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0003_A_52,另一边，一个叫u2的号子手还在练习着，b1还在压腿，眼睛时不时往u2那边看一眼。d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_71,d1走过来发现了b1：看什么呢？b1：没看什么啊！d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,1,0,0,0,0
1171_0003_A_53,d1：有什么好看的啊！我怎么不觉得呢！配不上你。b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，对于目标角色h3，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],h3,0,0,0,0,0,0
1171_0003_A_55,b1：你想哪儿去了，我谁也没看。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗，对于目标角色h3，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],h3,0,0,0,0,0,0
1171_0003_A_57,c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌，对于目标角色h3，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],h3,0,0,0,0,0,0
1171_0003_A_59,另一边，分h3走到c1面前：c1，欢迎你入伍，来，跟大家伙认识认识。分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，对于目标角色o2，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],o2,0,0,0,0,0,0
1171_0003_A_60,分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_61,分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，对于目标角色h3，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],h3,0,0,0,0,0,0
1171_0003_A_63,分h3吹了一下口哨，其他人都停了下来。分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_64,分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_65,分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,0,0,0,0,0
1171_0003_A_66,分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_67,分h3：我给大家伙介绍一位新同志，她叫c1，是舞蹈队托o2从北京接来的新兵。（看向c1）q2，做几个动作，给大家亮一手。o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了，对于目标角色h3，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],h3,0,1,0,0,0,0
1171_0003_A_69,o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，对于目标角色o2，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],o2,0,0,0,0,0,0
1171_0003_A_70,o2走过来：分h3，我们俩坐了两天两夜的火车了，加上她又没活动，容易受伤。分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_72,分h3看向正在脱外套准备做动作的c1：行吗？q2？c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,1,0,0,0
1171_0003_A_74,c1：行。d1接过c1的衣服闻了闻，瞬间露出了嫌弃的表情。c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，对于目标角色h3，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],h3,0,0,0,0,0,0
1171_0003_A_76,c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0003_A_78,c1翻了几个跟头，其他人立刻鼓掌。分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍，对于目标角色d1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],d1,0,2,0,0,0,0
1171_0003_A_79,分h3：很好，功力没退啊！做几个平转。c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0004_A_80,c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0004_A_81,c1原地平转，d1走到o2面前把衣服往他鼻子面前一放，自己笑了笑。c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0004_A_83,c1正好看到了这一幕，转着转着突然栽倒在地。分h3也蹲下来：怎么了？c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,1
1171_0004_A_84,c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0004_A_85,c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0005_A_87,c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
1171_0005_A_88,c1起身，但显然有些懵：没事，老师，我还能做几个空翻。d1笑得声音最大。b1拍了拍她：行了，夸张。孙助理给c1取生活用品，b1帮c1拿着东西。c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，对于目标角色b1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],b1,0,0,0,0,0,0
1171_0005_A_89,c1有些失望：啊！那还得两个星期我才能穿上军装啊！b1不理会c1，而是检查了一下生活用品：孙助理，蚊帐，你还有蚊帐没给她呢！b1拿着生活用品把c1领到了宿舍。b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。o2蹲下去扶起她：怎么了？摔哪儿了？b1安慰着c1：没几天了，五一你就能穿上了，其实我刚入伍的时候吧，也特想赶紧穿上照张相，可那新军装不下一遍水的话根本没法看，全是叠的褶。d1一脸冷漠：没穿军装不能敬礼懂吗，对于目标角色c1，love的分数是 [MASK]，joy的分数是 [MASK]， fright的分数是 [MASK]，anger的分数是 [MASK]，fear的分数是 [MASK]，sorrow的分数是 [MASK],c1,0,0,0,0,0,0
